depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
1347,2295.3125,2023-09-27,1347.2402857142856,0.8378571428571429,0.015615785714285714,3.2903107142857144,1033.7130571428572,58.45692857142857,18.191142857142857,0.4222957142857143,0.43239285714285713,89.75460714285714,Deep
1347.5,2295.875,2023-09-27,1347.755,0.8667692307692307,0.00956866923076923,3.288876923076923,1033.7155692307692,58.5865,18.230846153846155,0.4206846153846154,0.4324230769230769,89.75392307692307,Deep
1348,2296.375,2023-09-27,1348.244,0.9054545454545455,0.010669890909090908,3.2883590909090907,1033.7178636363637,58.61218181818182,18.238636363636363,0.42291181818181817,0.4323,89.75670909090908,Deep
1348.5,2296.878230769231,2023-09-27,1348.74,0.9429230769230769,0.010376523076923078,3.2880307692307693,1033.720226923077,58.59346153846154,18.232653846153845,0.4201192307692308,0.432,89.7635,Deep
1349,2297.371181818182,2023-09-27,1349.2718181818182,0.987090909090909,0.011522899999999999,3.2862636363636364,1033.7229636363636,58.67,18.255681818181817,0.42158,0.4317,89.7702909090909,Deep
1349.5,2297.8125,2023-09-27,1349.7404000000001,1.0222,0.0134068,3.28532,1033.7252,58.56585,18.223,0.422346,0.43211,89.76101,Deep
1350,2298.25,2023-09-27,1350.2301818181818,1.0558181818181818,0.013447290909090909,3.284709090909091,1033.7276045454546,58.725,18.272136363636363,0.4192490909090909,0.4319,89.76576363636363,Deep
1350.5,2298.7083636363636,2023-09-27,1350.753181818182,1.0925454545454545,0.011776681818181818,3.2844454545454544,1033.729809090909,58.7535,18.280863636363637,0.42058,0.4321,89.76123636363636,Deep
1351,2299.1458000000002,2023-09-27,1351.2571,1.1178000000000001,0.01454565,3.2837050000000003,1033.73242,58.80855,18.29775,0.419783,0.43233,89.75603,Deep
1351.5,2299.5833636363636,2023-09-27,1351.7469090909092,1.1356363636363636,0.010373681818181818,3.2831272727272727,1033.7347681818183,58.79004545454546,18.291681818181818,0.42324636363636364,0.4321,89.76123636363636,Deep
1352,2300.0416363636364,2023-09-27,1352.2544545454546,1.1334545454545455,0.012389518181818182,3.282809090909091,1033.7370954545454,58.70581818181818,18.265454545454546,0.4199145454545455,0.432,89.7635,Deep
1352.5,2300.5416923076923,2023-09-27,1352.7581538461538,1.1064615384615386,0.010146376923076923,3.2827115384615384,1033.7394,58.77457692307692,18.286692307692306,0.42181307692307696,0.4323384615384615,89.75583846153846,Deep
1353,2301.0625,2023-09-27,1353.251,1.05075,0.012615316666666666,3.2825291666666665,1033.74165,58.80433333333333,18.295958333333335,0.419415,0.4321833333333333,89.75935,Deep
1353.5,2301.6484375,2023-09-27,1353.7375625,0.962125,0.00931781875,3.281684375,1033.744059375,58.81371875,18.29840625,0.42147625,0.43145,89.77595,Deep
1354,2302.351833333333,2023-09-27,1354.256,0.8418888888888889,0.009610594444444445,3.2806027777777778,1033.7465666666667,58.774972222222225,18.285888888888888,0.4196188888888889,0.4316333333333333,89.7718,Deep
