depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
0,443.77099999999996,2023-09-25,0.449,-0.048,3.5707,25.910275000000002,996.8903,261.03875000000005,102.521,0.66117,1.0228,77.438,A1
0.5,314.07291790821773,2023-09-25,0.8785086491350873,-4.150585815818517e-4,5.542815968403184,25.675701744825517,996.9415407559244,262.7316362863714,102.43452629737027,0.6630631566843316,1.026054094590541,77.37458853114688,A1
1,64.65132164869016,2023-09-25,1.0560577812018492,0.0015134822808935465,3.2737803543913717,25.79391658320493,997.0763336671803,262.19064156394455,102.49437904468412,0.662372153312789,1.0619041987673332,76.94548917565487,A1
1.5,697.35791,2023-09-25,1.73361,-0.062139999999999994,4.453262,26.903212,1022.0965015,206.67512,102.49369,0.5761537,0.6439380000000001,85.37488400000001,A1
2,578.1017075471698,2023-09-25,2.3771485849056604,-0.007082547169811306,2.3400235849056603,26.901849056603773,1022.7085096698113,190.2479587264151,94.89799056603773,0.6034453301886793,0.49422099056603774,88.37832004716981,A1
2.5,568.6333454317898,2023-09-25,2.6934906132665835,0.04030913642052563,1.8552669336670837,26.903184981226534,1022.7059783479349,164.2873216520651,81.9500068836045,0.6158521652065082,0.4830321652065081,88.62626495619524,A1
3,704.4639423076923,2023-09-25,3.2220961538461537,0.07459615384615384,1.5216534615384616,26.902290384615384,1022.7236019230769,168.59091826923077,84.10869711538462,0.5748451923076924,0.5040221153846154,88.16295673076924,A1
3.5,708.29334,2023-09-25,3.73849,0.09194999999999998,1.3566334,26.9043155,1022.729447,172.037175,85.83186,0.5676559,0.504808,88.145747,A1
4,700.8132911392405,2023-09-25,4.256860759493671,0.1264177215189874,1.250304683544304,26.904385443037974,1022.7343772151899,174.37394303797467,86.99894303797468,0.5577963291139241,0.5027582278481013,88.19101772151899,A1
4.5,699.4828125,2023-09-25,4.763075,0.15285,1.172935625,26.90351875,1022.738253125,184.08683125,91.84428125,0.55984375,0.50103,88.2290375,A1
5,714.7215647058824,2023-09-25,5.2744470588235295,0.19657647058823527,1.0639837647058823,26.903411764705883,1022.7414805882353,192.5937411764706,96.0889,0.5643611764705883,0.5058717647058824,88.12244352941177,A1
5.5,704.1147959183673,2023-09-25,5.7685102040816325,0.15783673469387755,0.9713604081632653,26.902847959183674,1022.7439193877551,193.00298469387755,96.29223469387755,0.5701946938775511,0.5015051020408163,88.21868367346939,A1
6,674.2605704225352,2023-09-25,6.226887323943662,0.07330281690140845,0.9295281690140845,26.902894366197184,1022.7432746478873,184.83665492957746,92.2162147887324,0.5835006338028169,0.4932387323943662,88.40118943661972,A1
6.5,689.6889405940593,2023-09-25,6.718584158415841,0.09703960396039603,0.910069603960396,26.902473267326734,1022.747752970297,176.48085148514852,88.04834653465346,0.5573929702970297,0.49722079207920794,88.31313663366336,A1
7,697.5948811881187,2023-09-25,7.2380792079207925,0.1183168316831683,0.7377251485148515,26.90256188118812,1022.7521024752475,182.4294306930693,91.01781188118812,0.5586985148514851,0.5246435643564357,87.70764752475247,A1
7.5,703.5351123595506,2023-09-25,7.759707865168539,0.13097752808988763,0.752771797752809,26.902998876404496,1022.7543657303371,202.61584831460675,101.09015168539325,0.5573941573033708,0.523508988764045,87.73261123595506,A1
8,719.3759651162791,2023-09-25,8.257418604651162,0.0996976744186046,0.6980340697674419,26.903031395348837,1022.7564186046511,200.75619767441862,100.16227906976744,0.579819534883721,0.5241941860465117,87.71735697674418,A1
8.5,716.891268292683,2023-09-25,8.752426829268293,0.14131707317073172,0.648295487804878,26.902918902439023,1022.7585695121951,199.27195731707317,99.42159756097561,0.5620920731707317,0.5232268292682927,87.73870487804878,A1
9,716.6903409090909,2023-09-25,9.250886363636363,0.13204545454545455,0.5954480681818182,26.902677272727274,1022.7607738636364,198.73591477272728,99.15375568181818,0.57758875,0.522675,87.75084431818182,A1
9.5,699.9529569892472,2023-09-25,9.755021505376344,0.16304301075268815,0.5711044086021505,26.903312365591397,1022.7626682795699,198.36539247311828,98.96987096774194,0.5639840860215054,0.5235,87.73267741935484,A1
10,672.3206101694915,2023-09-25,10.232737288135594,0.12677966101694915,0.5219281355932204,26.903355084745762,1022.7648381355932,198.31839406779662,98.94659322033898,0.5616495762711865,0.5224093220338983,87.75672881355932,A1
10.5,686.7953539823009,2023-09-25,10.75204424778761,0.11774336283185842,0.52194,26.90336150442478,1022.7670522123893,198.54222123893805,99.05825663716814,0.5560311504424779,0.5233902654867257,87.73514159292036,A1
11,701.4523865546217,2023-09-25,11.276268907563026,0.1055546218487395,0.44849084033613446,26.903784033613444,1022.7691025210084,198.42906302521007,99.00243697478992,0.5605938655462185,0.5235605042016807,87.73132521008404,A1
11.5,718.6423913043478,2023-09-25,11.75891304347826,0.09909565217391304,0.36854773913043476,26.904418260869566,1022.7709204347826,198.51272173913043,99.04512173913044,0.5846786956521739,0.5243765217391304,87.71347217391305,A1
12,699.8422107142858,2023-09-25,12.330227380952381,-0.02104166666666665,0.2703194863095345,26.903288333333332,1022.7740927380952,198.6702601190476,99.12224345238096,0.6146213571428571,0.5231464285714286,87.74052321428572,A1
12.5,672.4730074509811,2023-09-25,12.734483137254902,0.015485490196078429,0.1658768102180497,26.905007470588234,1022.7752567647059,198.66548980392156,99.12261529411765,0.6203834078431373,0.5226419607843137,87.75153117647059,A1
13,653.1240752212389,2023-09-25,13.07674336283186,0.13144690265486722,0.18055028558415046,26.90585353982301,1022.7761163716814,198.45701327433628,99.01967256637168,0.6089659734513274,0.5230234513274337,87.74318451327433,A1
13.5,806.1262424242424,2023-09-25,13.73469696969697,0.36227272727272725,8.827888484848485e-7,26.90314696969697,1022.7795287878788,199.23133333333334,99.40140909090908,0.58941,0.5221757575757576,87.76169090909092,A1
14,807.3734814814815,2023-09-25,14.233925925925925,0.3854444444444445,1e-12,26.9029,1022.7816648148148,198.7577037037037,99.16464814814815,0.5607107407407408,0.5264814814814814,87.66728888888889,A1
14.5,808.45832,2023-09-25,14.74616,0.4414,1e-12,26.902906,1022.78392,198.75048,99.16108,0.5434432,0.5230440000000001,87.742616,A1
15,809.39585,2023-09-25,15.2647,0.51145,1e-12,26.9033,1022.7860625,198.339825,98.95695,0.5459705,0.5220750000000001,87.76403,A1
15.5,810.23125,2023-09-25,15.7528,0.56635,2.9132009000000006e-6,26.9036325,1022.7879575,198.41514999999998,98.994925,0.548718,0.5226350000000001,87.75158,A1
