depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
38.5,1376.103448275862,2023-09-25,38.773741379310344,0.29722413793103447,2.0091043793103447e-6,26.778166379310345,1022.9283931034482,198.3136724137931,98.74381896551724,0.5595560344827586,0.5119413793103448,87.98658448275862,B1
39,1378.2093023255813,2023-09-25,39.21811627906977,0.20295348837209304,2.0324660465116277e-6,26.775682558139536,1022.9310302325581,198.57703488372093,98.87089534883721,0.5589916279069768,0.5131953488372093,87.95911860465117,B1
39.5,1379.76953125,2023-09-25,39.749,0.33109375,1e-12,26.7720890625,1022.9340796875,198.30696875,98.730359375,0.5369734375,0.5107468749999999,88.01271875,B1
40,1380.9375,2023-09-25,40.25875,0.40291666666666665,1e-12,26.7714125,1022.9364020833333,197.911875,98.53254166666667,0.5438029166666667,0.5101249999999999,88.026725,B1
40.5,1381.8958181818182,2023-09-25,40.77131818181818,0.48972727272727273,1e-12,26.76864318181818,1022.9395,198.33852272727273,98.74045454545454,0.557775,0.5112636363636364,88.00125909090909,B1
41,1382.7708499999999,2023-09-25,41.27995,0.5569,1.45660095e-6,26.7674375,1022.941765,198.487325,98.8123,0.539561,0.51063,88.01552,B1
41.5,1383.6477272727273,2023-09-25,41.749863636363635,0.564,1e-12,26.767379545454546,1022.9438659090908,198.47461363636364,98.80588636363636,0.58325,0.51415,87.93787727272728,B1
42,1384.7486451612904,2023-09-25,42.25567741935484,0.4985483870967742,1.879484806451614e-6,26.7668,1022.946085483871,198.55587096774192,98.84530645161291,0.5657574193548387,0.5136903225806452,87.94820967741936,B1
42.5,1386.2718333333332,2023-09-25,42.76235714285714,0.3575238095238095,2.080858071428571e-6,26.76694404761905,1022.948138095238,198.13963095238094,98.63838095238096,0.5431711904761904,0.5203571428571429,87.80173571428571,B1
43,1387.978125,2023-09-25,43.231725,0.271525,7.28300975e-7,26.766765,1022.95024625,198.1526,98.644525,0.558609,0.5315875,87.55611499999999,B1
43.5,1389.375,2023-09-25,43.7342962962963,0.3347407407407407,1.0789639259259263e-6,26.76476851851852,1022.9528555555555,198.12887037037038,98.62938888888888,0.5669511111111111,0.5229925925925926,87.74383333333333,B1
44,1390.4375,2023-09-25,44.262625,0.4473333333333333,1e-12,26.763989583333334,1022.9554791666667,198.29241666666667,98.709625,0.5502129166666667,0.5122333333333333,87.9800375,B1
44.5,1391.3769523809524,2023-09-25,44.776761904761905,0.5303333333333333,1e-12,26.76029761904762,1022.9587952380953,198.19207142857144,98.65361904761905,0.5531147619047619,0.5111523809523809,88.0039,B1
